,Artist,Title,Duration(m),acousticness,danceability,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,track_href,valence,Popularity
67,Avenged Sevenfold,Nightmare,6.240883333333334,0.000318,0.554,0.949,9.98e-05,2,0.2,-4.928,1,0.0787,129.984,4,https://api.spotify.com/v1/tracks/4UEo1b0wWrtHMC8bVqPiH8,0.233,72
68,Avenged Sevenfold,Welcome to the Family,4.092883333333333,0.00267,0.567,0.946,0.0,2,0.0567,-3.973,0,0.0935,94.985,4,https://api.spotify.com/v1/tracks/0jqblvsI9LBY4irmLVqqEO,0.699,68
69,Avenged Sevenfold,Buried Alive,6.739766666666666,0.00116,0.607,0.804,0.0,9,0.159,-5.209,0,0.0296,139.983,4,https://api.spotify.com/v1/tracks/4veeNpXDK1YRHMTJ1Cppsg,0.469,65
70,Avenged Sevenfold,Natural Born Killer,5.252883333333333,0.000159,0.394,0.952,3.72e-05,7,0.316,-4.51,0,0.0677,184.916,4,https://api.spotify.com/v1/tracks/5o8OdhjVZSF2wCj7M8UpMN,0.477,57
71,Bad Religion,21st Century (Digital Boy),2.8451,0.00046,0.474,0.971,0.0,5,0.284,-4.134,1,0.0595,132.21,4,https://api.spotify.com/v1/tracks/7C794YeXiiSdlvGLxgabkd,0.743,58
72,Bad Religion,Los Angeles Is Burning,3.39555,0.000305,0.417,0.963,0.000131,0,0.148,-3.302,1,0.0403,163.148,4,https://api.spotify.com/v1/tracks/0biGKHOtNVGM14sRSztyKq,0.644,53
73,Bad Religion,Sorrow,3.352883333333333,0.00488,0.516,0.924,4.21e-06,0,0.0732,-4.851,1,0.0495,140.113,4,https://api.spotify.com/v1/tracks/5KiS8SFnu21xI74mHgfZ3D,0.861,55
74,Bad Religion,Fuck You,2.2331,0.00146,0.563,0.952,2.16e-06,4,0.348,-3.64,1,0.0962,124.455,4,https://api.spotify.com/v1/tracks/0Yk3FzkNpuZUYY59j9p6eN,0.744,56
75,Beastie Boys,Sabotage,2.974,0.032,0.324,0.938,0.0321,6,0.0961,-7.332,0,0.102,168.131,4,https://api.spotify.com/v1/tracks/0Puj4YlTm6xNzDDADXHMI9,0.543,72
76,Beck,E-Pro,3.3726666666666665,0.00182,0.622,0.948,0.151,9,0.0827,-6.169,1,0.0978,95.785,4,https://api.spotify.com/v1/tracks/01MBhRpvFkbeRwAp7gcF2W,0.665,50
77,Beck,Loser,3.9166666666666665,0.0399,0.615,0.616,0.000129,6,0.348,-10.39,0,0.133,170.776,4,https://api.spotify.com/v1/tracks/5NTZM8YYeKM2YsGSffVIge,0.836,48
78,Black Veil Brides,In The End,3.804666666666667,0.000193,0.447,0.935,0.00728,8,0.0865,-4.23,1,0.0906,140.03,4,https://api.spotify.com/v1/tracks/2RxqHa7EgbKHEjYav48eXX,0.289,61
79,Blur,Song 2 - 2012 Remastered Version,2.0193333333333334,0.00178,0.674,0.789,0.0071,8,0.0754,-6.903,1,0.0676,129.804,4,https://api.spotify.com/v1/tracks/1FTSo4v6BOZH9QxKc3MbVM,0.918,76
80,Breaking Benjamin,Angels Fall,3.814433333333333,0.000695,0.395,0.88,0.000129,7,0.133,-5.103,1,0.054,196.101,4,https://api.spotify.com/v1/tracks/2D9BrlpeyjXF0vli2dYQ5V,0.365,63
81,Breaking Benjamin,The Great Divide,4.2111,0.000182,0.173,0.909,0.0,0,0.326,-4.135,0,0.167,82.921,3,https://api.spotify.com/v1/tracks/6qEgn7WHwQUZhWJ4dBSpR9,0.482,48
82,Breaking Benjamin,Ashes of Eden,4.894,0.068,0.244,0.54,2.07e-06,3,0.1,-7.227,1,0.0325,160.001,4,https://api.spotify.com/v1/tracks/7HjNOz8Y7H7uSySXuHNg1Y,0.301,60
83,Breaking Benjamin,Hollow,3.8508833333333334,1.77e-05,0.354,0.857,0.000647,1,0.121,-4.789,0,0.0643,143.019,4,https://api.spotify.com/v1/tracks/536bkD2pabwDI6kHCzHv5T,0.243,52
84,Breaking Benjamin,I Will Not Bow,3.612216666666667,0.000192,0.543,0.952,7.8e-06,8,0.38,-3.65,1,0.0668,107.942,4,https://api.spotify.com/v1/tracks/2yXyz4NLTZx9CLdXfLTp5E,0.591,68
85,Breaking Benjamin,Feed the Wolf,3.3005166666666668,3.65e-05,0.404,0.982,0.000244,8,0.12,-1.962,1,0.115,155.049,3,https://api.spotify.com/v1/tracks/2GGhdqZ8yJwgici7ko5sdg,0.397,36
86,Breaking Benjamin,The Diary of Jane,3.342433333333333,5.86e-05,0.391,0.963,0.0689,10,0.14,-4.378,0,0.0773,167.065,4,https://api.spotify.com/v1/tracks/0faXHILILebCGnJBPU6KJJ,0.364,70
87,Breaking Benjamin,Breath,3.6411,0.00014,0.351,0.869,0.000206,5,0.0886,-4.035,0,0.0509,182.811,4,https://api.spotify.com/v1/tracks/4JXfNOePhdgMOI7KZ1L25U,0.355,62
88,Breaking Benjamin,So Cold,4.550666666666666,0.00315,0.481,0.791,0.000112,0,0.124,-5.456,0,0.0597,153.026,4,https://api.spotify.com/v1/tracks/3xXKwkmkrpZmGpIof83xbE,0.287,58
89,Breaking Benjamin,Red Cold River,3.34845,0.000196,0.3,0.961,3.28e-06,3,0.0603,-3.154,0,0.165,91.676,4,https://api.spotify.com/v1/tracks/5eOb0vsZDRtczatY3MEVk2,0.186,41
90,Bring Me The Horizon,Drown,3.6916333333333333,0.000154,0.441,0.977,0.000428,1,0.842,-3.575,0,0.112,143.023,4,https://api.spotify.com/v1/tracks/7De1FdJr7QeFka1a21y8kj,0.389,1
91,Bring Me The Horizon,Can You Feel My Heart,3.7882666666666664,0.00272,0.235,0.86,0.0969,4,0.388,-2.842,0,0.0561,127.788,4,https://api.spotify.com/v1/tracks/1PInWkBARsxLyouDqa2GtF,0.342,64
92,Bring Me The Horizon,Doomed,4.568883333333333,0.00152,0.271,0.903,1.5e-05,6,0.189,-4.516,0,0.137,147.159,4,https://api.spotify.com/v1/tracks/3lPn81PFyKvXiyHhlkwkQ4,0.22,63
93,Bring Me The Horizon,Follow You,3.851766666666667,0.0765,0.54,0.661,0.0,3,0.125,-5.534,0,0.0381,90.012,4,https://api.spotify.com/v1/tracks/6lFUdRItQEsEuD7dSINL47,0.506,66
94,Bring Me The Horizon,Avalanche,4.366883333333333,2.97e-05,0.426,0.934,0.0089,7,0.113,-4.063,0,0.0685,160.077,4,https://api.spotify.com/v1/tracks/4EyPadLFhtWojU7mkT5hqT,0.285,63
95,Bring Me The Horizon,Throne,3.192,0.000455,0.426,0.888,0.0,0,0.306,-3.72,0,0.0987,144.111,4,https://api.spotify.com/v1/tracks/4OpmC94xXTITiYKfNJtHrb,0.387,7
96,Bullet For My Valentine,Fever,3.9553333333333334,0.000278,0.433,0.962,0.0,0,0.295,-3.371,1,0.111,173.064,4,https://api.spotify.com/v1/tracks/1vvyJWOxHIfOiOxlKGyQ5q,0.301,40
97,Bullet For My Valentine,Bittersweet Memories,5.1471,0.000108,0.443,0.883,2.15e-06,3,0.188,-4.144,1,0.0442,142.048,4,https://api.spotify.com/v1/tracks/6G6h5OBkBpTcQWY4QVyzbx,0.202,41
98,Bullet For My Valentine,All These Things I Hate (Revolve Around Me),3.7573333333333334,0.0344,0.262,0.871,0.0,6,0.28,-3.5,0,0.0709,93.999,3,https://api.spotify.com/v1/tracks/7pgHwgQ4fQGHUSux4P949x,0.503,58
99,Bullet For My Valentine,Hearts Burst into Fire,4.965766666666667,0.000996,0.24,0.968,0.000106,0,0.119,-3.669,0,0.109,89.686,4,https://api.spotify.com/v1/tracks/6gHxKXy1f3QinBJQngJ2iN,0.119,48
100,Bullet For My Valentine,Venom,3.9137666666666666,5.29e-05,0.468,0.976,0.00195,7,0.0931,-4.013,0,0.0732,146.066,4,https://api.spotify.com/v1/tracks/0DfRNaeaJaKoTepzMQIxtg,0.545,52
101,Bullet For My Valentine,Raising Hell,4.59,0.000251,0.249,0.978,6.19e-06,2,0.144,-4.638,1,0.168,144.189,4,https://api.spotify.com/v1/tracks/0AU2Y3o8THsAT3gFi41xOS,0.156,51
102,Buried In Verona,LionHeart,4.8918333333333335,0.0275,0.562,0.679,0.0,8,0.0515,-4.798,1,0.0412,143.006,4,https://api.spotify.com/v1/tracks/63hcOlan4RaxcoMJuHEii1,0.303,0
103,Bush,The People That We Love,4.02955,0.000418,0.471,0.904,7.84e-06,0,0.172,-5.512,1,0.0698,134.978,4,https://api.spotify.com/v1/tracks/6smnMpZoSuesKjFbbGg9VI,0.186,43
104,Bush,Machinehead,4.272216666666667,2.84e-05,0.137,0.916,0.00403,9,0.127,-4.429,1,0.101,178.065,3,https://api.spotify.com/v1/tracks/1Z5LCXu5Ca3sHAy6OdUrBT,0.19,14
105,Bush,Glycerine,4.44155,0.0365,0.447,0.337,0.00124,5,0.0945,-11.402,1,0.0325,114.422,4,https://api.spotify.com/v1/tracks/0l9l90a1zB3wUObtwWbqHy,0.0827,16
106,Chevelle,Face to the Floor,3.6426666666666665,1.25e-05,0.515,0.857,0.0954,5,0.486,-4.582,1,0.0511,92.028,4,https://api.spotify.com/v1/tracks/6sREV6MpLHTqcOmBK5mvYF,0.669,61
107,Chevelle,Hats Off to the Bull,3.92755,3.56e-05,0.498,0.841,0.224,0,0.136,-5.239,1,0.0362,94.047,4,https://api.spotify.com/v1/tracks/32r9L69MnYI08bKeRXaiCq,0.397,49
108,Chevelle,Take Out the Gunman,4.315766666666667,0.000478,0.569,0.766,0.00363,5,0.0968,-6.329,1,0.108,84.956,4,https://api.spotify.com/v1/tracks/1z7rvZQkZM1gdSp3meW3dW,0.471,56
109,Chevelle,Joyride (Omen),3.6251,1.17e-05,0.45,0.937,0.714,0,0.102,-4.471,0,0.0786,91.011,4,https://api.spotify.com/v1/tracks/3uJpLFPywddM2hhqgcgzfN,0.27,52
110,Chevelle,Jars,3.33,0.000602,0.533,0.961,0.000177,11,0.275,-3.32,0,0.0549,106.991,4,https://api.spotify.com/v1/tracks/0CD1Hybzpwc9Av6iRI2xjr,0.328,54
111,Chevelle,I Get It,3.9164333333333334,9.2e-05,0.506,0.963,0.000424,3,0.147,-3.805,1,0.0709,124.462,4,https://api.spotify.com/v1/tracks/3K8hcmiEnCiVFqqHoMMz4q,0.352,49
112,Chevelle,The Red,3.973333333333333,0.000671,0.509,0.843,0.000803,1,0.348,-3.318,0,0.0488,140.055,3,https://api.spotify.com/v1/tracks/1gyee1JuFFiP476LQpRMYU,0.332,71
113,Chevelle,Send the Pain Below,4.206,0.000281,0.468,0.851,0.00483,11,0.0644,-3.617,1,0.0398,92.079,4,https://api.spotify.com/v1/tracks/6dRAAG4sB71NAtVCHJep7s,0.293,65
114,Coheed and Cambria,Welcome Home,6.24955,0.00648,0.442,0.951,1.12e-06,11,0.0887,-5.27,1,0.11,154.004,4,https://api.spotify.com/v1/tracks/42GP0xKtkolBnmqQRvSllO,0.158,66
115,Coheed and Cambria,Here We Are Juggernaut,3.7344333333333335,7.79e-05,0.28,0.988,0.0303,6,0.103,-3.328,0,0.14,160.035,4,https://api.spotify.com/v1/tracks/5o6pLYbAHFooqKSqzDdBIO,0.191,43
116,Cold,Suffocate,3.6651,0.0021,0.537,0.904,0.0,8,0.162,-4.353,1,0.0334,99.997,4,https://api.spotify.com/v1/tracks/2rHTaoTAccp54yHzmqgOkY,0.647,50
117,Cold,Stupid Girl,3.1642166666666665,0.000126,0.436,0.869,6.23e-05,7,0.0896,-4.378,1,0.065,138.812,3,https://api.spotify.com/v1/tracks/40u9RFyKQfXwpPjFzK1bGO,0.243,53
118,Crossfade,Cold,3.2371,6.06e-05,0.451,0.815,0.0,2,0.27,-5.55,0,0.0368,147.974,4,https://api.spotify.com/v1/tracks/6ZxrUCaynLgKSUudACOTwj,0.618,66
119,The Damned Things,Handbook For The Recently Deceased,4.2602166666666665,9.29e-06,0.397,0.982,0.00213,1,0.102,-2.686,0,0.0904,77.0,4,https://api.spotify.com/v1/tracks/3AtN6pvh1c68pgVqsjSET6,0.446,21
120,The Damned Things,Bad Blood,3.3617666666666666,0.000219,0.521,0.977,2.55e-06,1,0.263,-2.356,0,0.0849,141.99,4,https://api.spotify.com/v1/tracks/4mszI8fegOyxcxNnhbhrgx,0.509,21
121,The Damned Things,Friday Night (Going Down In Flames),3.8237666666666668,2.78e-05,0.382,0.974,0.000676,6,0.131,-2.781,0,0.111,186.103,4,https://api.spotify.com/v1/tracks/5dvWqlG2AY5YMp1JbmyTng,0.518,25
122,The Damned Things,We've Got A Situation Here,4.448,1.7e-05,0.296,0.986,0.279,8,0.362,-2.413,1,0.196,187.051,4,https://api.spotify.com/v1/tracks/02FJIHyzETKUZYdhI6W9aq,0.297,33
123,The Damned Things,Black Heart,3.2948833333333334,5.66e-05,0.525,0.953,8.08e-05,6,0.384,-3.183,0,0.0804,91.899,4,https://api.spotify.com/v1/tracks/7AvSLw3FP2vfFLPbP1H6Ki,0.484,18
124,The Damned Things,Little Darling,3.322,0.000878,0.43,0.958,0.000408,1,0.259,-3.006,0,0.112,164.929,4,https://api.spotify.com/v1/tracks/5uK1Fg5K3WTMIW5TD7cLjF,0.662,19
125,The Damned Things,Ironiclast,2.52955,2.81e-06,0.384,0.977,0.152,1,0.0777,-4.271,1,0.0524,178.035,4,https://api.spotify.com/v1/tracks/1y7xMEiZhHTwKhunTmeP5f,0.604,17
126,The Damned Things,Graverobber,4.844216666666667,4.32e-05,0.365,0.964,0.635,5,0.118,-4.225,1,0.0923,160.994,4,https://api.spotify.com/v1/tracks/6ALJaSjKHtQShXaeSh4VCs,0.314,18
127,The Damned Things,The Blues Havin' Blues,4.776666666666666,8.17e-06,0.53,0.965,0.0769,4,0.225,-2.827,1,0.117,109.132,3,https://api.spotify.com/v1/tracks/1FIXGIKTgyYiIMEriszr5o,0.626,18
128,Dance Gavin Dance,Uneasy Hearts Weigh The Most,3.6408833333333335,0.135,0.545,0.815,0.0,6,0.148,-3.197,0,0.0868,170.058,4,https://api.spotify.com/v1/tracks/5oC0AAgJ7RoWOT3HznLMe1,0.758,54
129,Dance Gavin Dance,Variation,3.9744333333333333,0.015,0.235,0.987,0.0,11,0.269,-2.77,0,0.125,145.076,4,https://api.spotify.com/v1/tracks/7HhbQGdy5zleb0WMN1Z6HU,0.393,46
130,Dance Gavin Dance,Chucky vs. The Giant Tortoise,3.93755,0.0298,0.405,0.973,0.0,11,0.191,-3.213,0,0.103,75.576,4,https://api.spotify.com/v1/tracks/44Ssjb20kLO6FshLp0gNZE,0.484,60
131,Dance Gavin Dance,Young Robot,3.6513333333333335,0.0651,0.335,0.897,0.0,0,0.121,-3.613,1,0.0506,122.066,4,https://api.spotify.com/v1/tracks/72Y5nO5FCZtq0w7T5JGbys,0.391,59
132,Dance Gavin Dance,Deception,3.8644333333333334,0.0128,0.297,0.911,0.0,0,0.285,-3.29,1,0.112,105.584,3,https://api.spotify.com/v1/tracks/4NuFrArppAgXPZKCbImtiF,0.173,58
133,A Day To Remember,All I Want,3.3773333333333335,2.53e-05,0.342,0.981,0.0,2,0.343,-3.228,0,0.14,160.083,4,https://api.spotify.com/v1/tracks/3imITUqEhkebNbOoS1yrWm,0.207,66
134,A Day To Remember,Bad Vibrations,3.563616666666667,7.69e-05,0.549,0.995,0.0,4,0.12,-4.141,1,0.17,128.083,4,https://api.spotify.com/v1/tracks/5Av9lA3a2yCTtwb59jUxYH,0.0602,0
135,A Day To Remember,Same About You,3.0831666666666666,0.0013,0.379,0.877,0.000457,0,0.0666,-5.537,0,0.0909,176.195,4,https://api.spotify.com/v1/tracks/1XIps6jwikt2WSLHdPfAaM,0.39,55
136,A Day To Remember,Turn Off The Radio,3.769416666666667,0.000222,0.423,0.961,0.0,5,0.375,-4.37,0,0.0969,154.958,4,https://api.spotify.com/v1/tracks/5Aioyy2Ar0cvuCy9wtsfiO,0.317,49
137,A Day To Remember,Bullfight,4.5925,0.000148,0.356,0.954,0.0,8,0.0521,-3.543,1,0.109,160.401,4,https://api.spotify.com/v1/tracks/5tUgmMoFbJvc26qSVbB6VN,0.249,0
138,A Day To Remember,Right Back At It Again,3.3339333333333334,0.000126,0.288,0.991,3.77e-06,3,0.0902,-3.976,1,0.312,169.607,4,https://api.spotify.com/v1/tracks/3hZVFVByKea36JhkVaKG59,0.353,55
139,A Day To Remember,City of Ocala,3.4870666666666668,0.00228,0.441,0.986,0.0,3,0.418,-3.059,1,0.0863,136.019,4,https://api.spotify.com/v1/tracks/3r0BQ5d8TOS8SPsA32M2pb,0.515,51
140,A Day To Remember,"Sometimes You're the Hammer, Sometimes You're the Nail",4.567233333333333,0.00131,0.194,0.978,0.0,0,0.369,-4.802,0,0.227,157.981,4,https://api.spotify.com/v1/tracks/6ZjvObA6zPCLnKvI0XYdcf,0.0858,55
141,A Day To Remember,Good Things,2.99555,0.000245,0.45,0.931,0.0,1,0.379,-3.889,1,0.0684,142.958,4,https://api.spotify.com/v1/tracks/2xvm35xiuxU9qeMEbnUj1w,0.658,44
142,A Day To Remember,Monument,3.8002166666666666,0.000172,0.436,0.936,0.0,5,0.343,-4.279,0,0.0637,160.097,4,https://api.spotify.com/v1/tracks/0EQJal8357aE0QAQsweEAN,0.556,53
143,A Day To Remember,My Life for Hire,3.5633333333333335,0.000281,0.419,0.907,0.0,8,0.177,-4.939,1,0.0854,144.641,4,https://api.spotify.com/v1/tracks/5d2ANmj5K6eCA8aTwZC6p2,0.653,45
144,A Day To Remember,NJ Legion Iced Tea,3.518883333333333,2.65e-05,0.489,0.86,0.0,0,0.385,-5.021,1,0.106,148.824,4,https://api.spotify.com/v1/tracks/5yvOwIDRkQR0R37R0TJZGx,0.666,46
145,A Day To Remember,Have Faith In Me,3.1468833333333333,7.12e-05,0.507,0.933,0.0,0,0.105,-4.7,1,0.0868,149.998,4,https://api.spotify.com/v1/tracks/3pJQ5ziSj0QTCQg3Qt6BI8,0.714,49
146,A Day To Remember,If It Means a Lot to You,4.053766666666666,0.112,0.584,0.536,0.0,10,0.456,-8.158,1,0.0279,126.996,4,https://api.spotify.com/v1/tracks/0PMgaQFz7F8gvbLJheLXPj,0.44,46
147,A Day To Remember,Homesick,3.94355,9.52e-05,0.283,0.957,0.0,5,0.287,-4.845,0,0.0729,110.027,4,https://api.spotify.com/v1/tracks/1hDu0yy7dYqQzv0OHhN5Xx,0.431,44
148,A Day To Remember,Another Song About the Weekend,3.760883333333333,2.39e-05,0.443,0.941,0.0,0,0.0965,-4.824,1,0.0649,162.999,4,https://api.spotify.com/v1/tracks/7oDCP9nUFasTpaOTYOdX5i,0.644,42
149,A Day To Remember,Naivety,3.323166666666667,0.000124,0.351,0.979,3.46e-06,0,0.255,-3.621,1,0.132,174.734,4,https://api.spotify.com/v1/tracks/1nxYLR8y0Z9NVsmCyCbt0i,0.333,0
150,A Day To Remember,If I Leave,3.4031,0.000122,0.409,0.989,0.0,9,0.356,-4.115,1,0.143,154.986,4,https://api.spotify.com/v1/tracks/73CczWVa3cudmlTAgOwKXv,0.228,51
151,A Day To Remember,Out of Time,3.4422166666666665,3.52e-05,0.405,0.976,0.0,0,0.271,-3.36,1,0.0874,160.115,4,https://api.spotify.com/v1/tracks/6cXx0xrCrTNzFZIHTxpinC,0.346,51
152,A Day To Remember,All Signs Point to Lauderdale,3.2866666666666666,0.000263,0.42,0.983,0.0,10,0.114,-3.437,1,0.113,149.958,4,https://api.spotify.com/v1/tracks/15qf0H31MChhqKr2zvejla,0.513,65
153,Days Of The New,"Touch, Peel And Stand",4.9524333333333335,0.0543,0.573,0.622,1.77e-06,11,0.295,-7.948,1,0.033,81.667,4,https://api.spotify.com/v1/tracks/0eKCfj7xCuJNoYrLlSJe59,0.825,58
154,Deftones,Diamond Eyes,3.137766666666667,0.000109,0.331,0.845,0.000212,8,0.0758,-4.876,1,0.0551,153.484,3,https://api.spotify.com/v1/tracks/6nmDEbjMZru5j55HIkX2yZ,0.468,49
155,Deftones,You've Seen the Butcher,3.5191,1.47e-05,0.461,0.898,0.563,11,0.203,-4.302,1,0.0505,118.479,4,https://api.spotify.com/v1/tracks/0oHj2DHtNVWEgBqOa1bejc,0.394,49
156,Deftones,Change (In the House of Flies) - In The House Of Flies LP Version,4.992216666666667,0.000249,0.269,0.853,0.000246,7,0.118,-4.647,0,0.0854,141.581,4,https://api.spotify.com/v1/tracks/51c94ac31swyDQj9B3Lzs3,0.179,69
157,Devour the Day,The Bottom,3.048216666666667,0.00377,0.311,0.948,0.0,8,0.081,-2.087,0,0.116,167.803,4,https://api.spotify.com/v1/tracks/4vpJYmoqQ2bGkC1IKVWeIG,0.596,49
158,Disturbed,Asylum,4.603766666666667,3.88e-05,0.52,0.992,0.0402,8,0.173,-2.386,1,0.106,90.038,4,https://api.spotify.com/v1/tracks/3VZWVvHjzkG60FyVUkTcy5,0.38,54
159,Disturbed,Another Way To Die,4.2231,8.46e-05,0.621,0.967,0.00612,6,0.12,-2.35,1,0.0692,112.017,4,https://api.spotify.com/v1/tracks/3EZAnO8lnPCBCcJcwAZbEB,0.315,54
160,Disturbed,The Animal,4.230216666666666,0.000438,0.402,0.95,0.000185,8,0.0573,-3.235,1,0.169,193.95,4,https://api.spotify.com/v1/tracks/1HD8mFfpSGLJnwv6UTLaIv,0.277,53
161,Disturbed,Warrior,3.4137666666666666,1.16e-05,0.549,0.969,0.106,1,0.104,-2.763,1,0.049,101.055,4,https://api.spotify.com/v1/tracks/2TNPagu8Z4zvDOpmnktF00,0.348,65
162,Disturbed,Prayer,3.64955,0.000642,0.65,0.914,1.23e-06,9,0.0251,-4.672,1,0.0716,99.107,4,https://api.spotify.com/v1/tracks/3HGctlDltHdllOSTogGKhJ,0.586,50
163,Disturbed,The Vengeful One,4.200033333333334,0.000213,0.238,0.967,1.18e-06,4,0.26,-2.602,0,0.136,170.128,4,https://api.spotify.com/v1/tracks/5tz5QsHPkv69T1scq2utZZ,0.58,62
164,Disturbed,Open Your Eyes,3.955766666666667,0.000145,0.579,0.973,0.0567,5,0.226,-2.152,0,0.09,116.025,4,https://api.spotify.com/v1/tracks/4YDdWcdzHhLDZ5d1j9nRaJ,0.677,55
165,Disturbed,Indestructible,4.633766666666666,0.000209,0.429,0.966,0.124,8,0.371,-4.605,1,0.0733,179.956,4,https://api.spotify.com/v1/tracks/42ZVk59gT4tMlrZmd8Ijxf,0.525,70
166,Disturbed,Inside The Fire,3.85955,0.000233,0.463,0.962,0.109,7,0.0906,-6.43,1,0.0704,94.003,4,https://api.spotify.com/v1/tracks/5cxp9kjCFyJwzv3lzeX7ku,0.66,65
167,Disturbed,Voices,3.1966666666666668,0.000263,0.619,0.97,0.00461,10,0.0837,-4.138,0,0.0935,109.992,4,https://api.spotify.com/v1/tracks/7FVB9ZRT17MiVPG5Dy6qCI,0.58,25
168,Disturbed,Stupify,4.569333333333334,0.00234,0.49,0.938,2.17e-05,1,0.186,-3.916,1,0.129,196.143,4,https://api.spotify.com/v1/tracks/5IvKtrcNWBkvyW2yXZ2Y40,0.437,55
169,Disturbed,The Game,3.78155,0.000141,0.628,0.95,0.00516,8,0.151,-3.02,1,0.0559,132.001,4,https://api.spotify.com/v1/tracks/2Cl6IRZXobSICf5U6EE1uI,0.563,58
170,Disturbed,Down With The Sickness,4.6451,0.000319,0.649,0.896,1.19e-05,10,0.102,-2.704,0,0.056,90.009,4,https://api.spotify.com/v1/tracks/4ImIJRZNJhNQLLdUFSYJoS,0.924,73
171,Disturbed,Ten Thousand Fists,3.534,2.55e-05,0.54,0.977,0.0553,1,0.0533,-3.409,1,0.0878,106.911,4,https://api.spotify.com/v1/tracks/5hkgrWxkobGtg30I7DsfVu,0.211,64
172,Disturbed,Stricken,4.0871,8.51e-05,0.404,0.969,0.0114,8,0.268,-2.938,1,0.195,173.878,4,https://api.spotify.com/v1/tracks/6RJdYpFQwLyNfDc5FbjkgV,0.29,72
173,Dream Theater,On The Backs Of Angels,8.708666666666666,0.00354,0.533,0.942,0.102,9,0.0644,-6.25,0,0.0749,137.981,4,https://api.spotify.com/v1/tracks/1LEl9029bRIrHhssrf0Td6,0.269,44
174,Dream Theater,The Looking Glass,4.884433333333333,3.72e-05,0.518,0.96,2.56e-05,9,0.219,-3.972,1,0.0661,137.98,4,https://api.spotify.com/v1/tracks/5l79BZlSp7p8rBiUAvtTLI,0.598,42
175,Dream Theater,Panic Attack,7.274,1.35e-05,0.493,0.978,0.00216,1,0.181,-4.578,1,0.123,125.96,4,https://api.spotify.com/v1/tracks/5axwj3ekvw85989jjO8Ov8,0.21,59
176,Dropkick Murphys,I'm Shipping Up To Boston,2.56,0.000706,0.452,0.928,0.000637,2,0.226,-3.133,1,0.079,129.188,4,https://api.spotify.com/v1/tracks/7rSERmjAT38lC5QhJ8hnQc,0.6,70
177,Drowning Pool,Bodies,3.366,0.00347,0.656,0.932,0.00147,4,0.144,-3.405,0,0.0708,130.936,4,https://api.spotify.com/v1/tracks/7CpbhqKUedOIrcvc94p60Y,0.544,68
178,Drowning Pool,Tear Away,4.236666666666666,0.00055,0.611,0.648,0.0028,0,0.0846,-4.579,1,0.0441,132.983,4,https://api.spotify.com/v1/tracks/3ENHpbTuY72FukZbwGP6bc,0.457,57
179,Earshot,Wait,3.55,8.38e-06,0.502,0.934,0.164,9,0.0921,-3.899,1,0.0553,102.121,4,https://api.spotify.com/v1/tracks/45R6DmpsaoqLujIn6qPTPH,0.477,57
180,Emarosa,Hurt,2.87965,0.000486,0.328,0.906,2.09e-06,5,0.237,-2.312,1,0.0685,73.31,4,https://api.spotify.com/v1/tracks/4MooN1Dh9PqgWHX7Kdrb8e,0.322,47
181,Emarosa,Sure,3.9074333333333335,0.000383,0.447,0.93,0.000482,7,0.134,-2.852,0,0.0416,147.009,4,https://api.spotify.com/v1/tracks/237gBvi1zCRMIGg63Ex4S4,0.302,55
182,Emarosa,Young Lonely,3.2900666666666667,0.0147,0.45,0.929,0.0,8,0.125,-2.191,1,0.0591,164.904,4,https://api.spotify.com/v1/tracks/2lXM5HnXgTWRtLb8qbhqis,0.198,41
183,Emarosa,Cloud 9,3.5995,0.000802,0.273,0.952,0.0,11,0.205,-2.681,0,0.0778,167.835,4,https://api.spotify.com/v1/tracks/2vRZcqelOdc9rXSyidYxM4,0.626,50
184,Emarosa,Helpless,3.4156666666666666,0.00193,0.623,0.876,0.0,2,0.0803,-4.839,0,0.0305,103.978,4,https://api.spotify.com/v1/tracks/36KKWOypFJeLf4ubYZ1xfP,0.175,43
185,Emarosa,A Toast to the future kids!,3.8164333333333333,0.00444,0.334,0.924,0.0,8,0.136,-3.805,0,0.276,170.159,4,https://api.spotify.com/v1/tracks/7jDZIM59S1utHXZcmYSEYx,0.359,48
186,Emarosa,The Past Should Stay Dead,4.560883333333333,0.00055,0.386,0.941,0.0,6,0.14,-2.168,1,0.0515,90.913,4,https://api.spotify.com/v1/tracks/3ybttms1Zl5kfsSl2QxIbP,0.483,48
187,Emarosa,"People Like Me, We Just Don't Play",3.434,0.00246,0.456,0.964,1.54e-06,0,0.355,-5.19,0,0.0988,140.023,4,https://api.spotify.com/v1/tracks/5JFkJGxIdENhgXp6wBv83F,0.495,49
188,Emarosa,American Deja Vu,3.7008833333333335,0.00171,0.345,0.958,0.000273,7,0.0988,-5.638,0,0.111,154.099,4,https://api.spotify.com/v1/tracks/0V8spKv2nvtDPL0ED5OjPL,0.22,35
189,Escape the Fate,One For the Money,3.3325,0.000328,0.525,0.964,5.5e-06,5,0.0527,-3.451,0,0.0571,90.013,4,https://api.spotify.com/v1/tracks/77tR4iQgyQTAnhhuPik3ZP,0.385,67
190,Evans Blue,The Future In The End,3.646,0.00107,0.392,0.936,0.0,0,0.0733,-3.76,0,0.0581,155.929,4,https://api.spotify.com/v1/tracks/16Hs7E81IguR8ICCsAXXhR,0.465,41
