,Artist,Title,Duration(m),acousticness,danceability,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,track_href,valence,Popularity
317,Ice Nine Kills,The Power In Belief,3.6586666666666665,6.91e-05,0.485,0.977,6.34e-05,11,0.37,-3.299,0,0.136,134.996,4,https://api.spotify.com/v1/tracks/14wt7SREm8vvn72CbTQNNj,0.423,35
318,Ice Nine Kills,What Lies Beneath,3.4991,0.000355,0.525,0.982,0.0178,1,0.134,-3.608,0,0.079,139.981,4,https://api.spotify.com/v1/tracks/6N3ssNOH6rhEEFbVWsmoZp,0.382,32
319,Ice Nine Kills,Jonathan,2.894,2.79e-05,0.387,0.976,0.0,9,0.299,-2.681,0,0.0786,90.001,3,https://api.spotify.com/v1/tracks/6YUD8qWyy1ERMfzt6htCTD,0.444,33
320,Ice Nine Kills,Connect The Cuts,3.199333333333333,7.48e-05,0.5,0.965,2.25e-06,9,0.369,-3.567,1,0.164,105.025,4,https://api.spotify.com/v1/tracks/6kqOWNBbrkAuufJpOC5Xvq,0.307,35
321,Ice Nine Kills,The People Under the Stairs,3.3967,0.00447,0.381,0.961,7.95e-06,1,0.297,-4.734,0,0.183,165.007,4,https://api.spotify.com/v1/tracks/066Wot1YJt4vleSZUiKAyL,0.192,8
322,Ice Nine Kills,Acceptance in the Waves,3.2032833333333333,0.000735,0.495,0.974,0.0,1,0.0798,-3.963,0,0.0519,102.483,4,https://api.spotify.com/v1/tracks/5CNBaWhSJVSnVa7pGDKdgJ,0.495,7
323,Ice Nine Kills,Red Sky Warning,4.098016666666667,0.000273,0.482,0.981,0.0,1,0.326,-4.288,0,0.0831,100.038,4,https://api.spotify.com/v1/tracks/7nMxeq2vFNDiV3UehjrgUO,0.295,6
324,Ice Nine Kills,Hell in the Hallways,4.14565,0.000557,0.429,0.98,0.0811,10,0.0645,-4.4,1,0.299,145.03,4,https://api.spotify.com/v1/tracks/4xmF0VasvklppzvvGoHBaS,0.0604,0
325,Ice Nine Kills,The People in the Attic,3.80945,7.2e-05,0.405,0.982,0.0217,10,0.375,-2.669,1,0.123,144.991,4,https://api.spotify.com/v1/tracks/5jH07XmlXXjQs5XgO1Cbyh,0.13,0
326,Ice Nine Kills,The Plot Sickens,3.681033333333333,0.000891,0.496,0.994,0.000551,9,0.0711,-2.388,0,0.163,117.042,4,https://api.spotify.com/v1/tracks/1jFn9BMxHngsYeFl7jR2zQ,0.115,0
327,Ice Nine Kills,The Nature of the Beast,3.634333333333333,0.00592,0.332,0.982,0.0,10,0.112,-3.492,1,0.301,160.044,4,https://api.spotify.com/v1/tracks/5913qwlPrWJEOPsvvoBVH6,0.2,0
328,In Flames,Only For The Weak,4.920433333333333,2.32e-06,0.458,0.909,0.758,0,0.283,-4.414,0,0.0446,105.007,4,https://api.spotify.com/v1/tracks/40HsyP1bujEhU2HtdlGRtj,0.49,0
329,In Flames,Take This Life,3.588,2.87e-06,0.451,0.993,0.559,10,0.0866,-4.688,0,0.163,119.93,4,https://api.spotify.com/v1/tracks/5peQc4JegazWwfMmonSxAx,0.124,55
330,In Flames,Cloud Connected,3.6784333333333334,5.87e-06,0.486,0.895,0.849,8,0.0881,-5.358,1,0.0463,95.086,4,https://api.spotify.com/v1/tracks/1FCrFcZRoKLIaZ6JDocHMf,0.327,0
331,In Hearts Wake,Passage,3.3096,0.000142,0.434,0.907,0.0,9,0.39,-2.856,0,0.0516,95.027,4,https://api.spotify.com/v1/tracks/3k0GAW8w5Uhv1ljzjKxqRi,0.146,13
332,In Hearts Wake,DEPARTURE feat. Winston McCall (Death),3.6277666666666666,0.000804,0.338,0.981,0.0433,2,0.249,-3.971,1,0.249,184.94,4,https://api.spotify.com/v1/tracks/7BZHYo7lE0i1GmNWXzM4GC,0.0472,0
333,In Hearts Wake,SURVIVAL (The Chariot),3.9120333333333335,3.46e-05,0.398,0.988,0.12,2,0.22,-3.358,1,0.137,91.618,4,https://api.spotify.com/v1/tracks/1nIDXifIgvNAiztHSiQWIb,0.284,0
334,In Hearts Wake,Earthwalker (feat. Joel Birch),3.9151,3.29e-06,0.41,0.983,0.267,6,0.127,-1.941,0,0.0981,134.071,3,https://api.spotify.com/v1/tracks/2ffYJqzB90gSmZoejFg8dO,0.298,0
335,In Hearts Wake,Divine,4.370833333333334,0.000191,0.378,0.951,0.0567,9,0.192,-3.218,0,0.0873,115.584,4,https://api.spotify.com/v1/tracks/0UtI219scumimV6VpvN23H,0.113,0
336,In Hearts Wake,Gravity,4.668733333333333,8.3e-06,0.459,0.974,0.073,8,0.135,-1.978,0,0.0858,141.948,4,https://api.spotify.com/v1/tracks/2g4Jj2C1v0SmdKCi1JrF6t,0.461,0
337,In Hearts Wake,Cottonmouth,3.909883333333333,7.75e-06,0.522,0.996,0.613,10,0.576,-1.82,0,0.128,120.003,4,https://api.spotify.com/v1/tracks/5TIZX7phEhVSju4VAU4jzv,0.263,0
338,In Hearts Wake,Afterglow,3.7916666666666665,4.36e-05,0.378,0.946,0.171,1,0.113,-2.42,0,0.0874,150.133,4,https://api.spotify.com/v1/tracks/7t8OdL63RlBkRhq3QN87dE,0.336,0
339,In Hearts Wake,Badlands,3.2593666666666667,1.03e-05,0.551,0.997,0.617,2,0.0803,-0.974,1,0.112,111.977,4,https://api.spotify.com/v1/tracks/77NsxpKIerUoWcxdmLlQdd,0.121,0
340,Issues,King Of Amarillo,3.4879333333333333,0.000607,0.53,0.983,1.37e-06,6,0.338,-2.474,1,0.179,150.015,4,https://api.spotify.com/v1/tracks/1ydqvtdPB7LM7XLyJKNJD4,0.333,43
341,Jamie's Elsewhere,They Said a Storm Was Coming,3.2222166666666667,6.53e-05,0.329,0.978,0.0,6,0.396,-2.855,0,0.135,182.884,4,https://api.spotify.com/v1/tracks/6ZGS1YFAI3qjs59mpgwDcm,0.384,38
342,Jamie's Elsewhere,Giants Among Common Men,2.588433333333333,0.00033,0.298,0.97,0.0,1,0.396,-2.657,0,0.102,90.568,4,https://api.spotify.com/v1/tracks/7yvaBWOBY20Wg5RUlaxrX2,0.47,42
343,Jamie's Elsewhere,The Cover Up,3.5768833333333334,0.000239,0.301,0.972,0.0,3,0.146,-3.34,0,0.0963,165.061,4,https://api.spotify.com/v1/tracks/6mwJDAgas2krQZEAUy9VfZ,0.286,40
344,Killswitch Engage,My Last Serenade,4.229333333333333,0.000506,0.441,0.943,0.0397,3,0.122,-4.996,1,0.138,177.971,4,https://api.spotify.com/v1/tracks/3uXR8I4kT1WtvtHTEj4ZHG,0.142,50
345,Killswitch Engage,This is Absolution,3.5726666666666667,2.9e-05,0.439,0.989,0.0036,2,0.362,-2.266,0,0.053,158.004,4,https://api.spotify.com/v1/tracks/53ZwCHcVQ5hOk4wFNDgmzn,0.233,40
346,Killswitch Engage,Daylight Dies,4.096666666666667,6.35e-05,0.338,0.991,0.000532,0,0.127,-2.113,0,0.115,179.942,4,https://api.spotify.com/v1/tracks/3vC5p2qStdb9w6m2p0jIxB,0.135,39
347,Killswitch Engage,My Curse,4.07955,7.61e-05,0.197,0.956,0.00992,10,0.261,-2.908,0,0.0663,177.018,3,https://api.spotify.com/v1/tracks/5fodi5z7BngUgku13WtF81,0.209,44
348,Killswitch Engage,For You,4.05355,0.000102,0.442,0.971,0.0087,8,0.439,-2.28,1,0.0592,182.119,3,https://api.spotify.com/v1/tracks/3nKEShXOr902sQp5oP7XVO,0.525,35
349,Killswitch Engage,Reject Yourself,4.751333333333333,5.72e-05,0.161,0.988,0.0596,0,0.149,-2.8,1,0.0813,178.108,3,https://api.spotify.com/v1/tracks/2ZIYvpDFpVt9eapUnUVq0h,0.14,37
350,Killswitch Engage,Holy Diver,4.170883333333333,7.6e-05,0.369,0.995,0.00589,0,0.241,-2.584,0,0.12,185.985,4,https://api.spotify.com/v1/tracks/3a9urnht8HvfFzPwd0ipx6,0.27,65
351,Killswitch Engage,Beyond The Flames,2.8966666666666665,8.1e-05,0.504,0.972,0.0452,5,0.384,-4.149,0,0.11,105.026,4,https://api.spotify.com/v1/tracks/4ZqoKveUcVr33IPF7B98h6,0.24,40
352,Killswitch Engage,In Due Time,3.292883333333333,0.000203,0.486,0.959,0.0259,0,0.173,-3.857,0,0.0485,84.997,4,https://api.spotify.com/v1/tracks/1HlOGL1p6wlpOZatJ2NwFk,0.527,56
353,Killswitch Engage,Rose Of Sharyn,3.6051,5.59e-05,0.469,0.978,0.0168,8,0.294,-4.399,1,0.0628,90.994,4,https://api.spotify.com/v1/tracks/3ZlleUP5EE2rixueLVCi2M,0.413,45
354,Killswitch Engage,When Darkness Falls,3.875766666666667,0.000421,0.437,0.952,0.00335,8,0.248,-3.433,1,0.0769,89.996,4,https://api.spotify.com/v1/tracks/1PYdVt6VFhhHILEV0MbbY1,0.332,43
355,Killswitch Engage,A Bid Farewell,3.9593333333333334,2.2e-05,0.26,0.985,0.00993,2,0.07,-3.741,0,0.146,119.944,3,https://api.spotify.com/v1/tracks/4jFzAJHwqi4sELhu09W1Ti,0.299,41
356,Killswitch Engage,Strength Of The Mind,3.7668833333333334,2.65e-05,0.508,0.963,9.38e-06,8,0.281,-2.449,1,0.102,138.009,4,https://api.spotify.com/v1/tracks/6AjXt5W30GHH3pZPrYK6TH,0.242,52
357,Killswitch Engage,Hate By Design,3.7797666666666667,2.56e-05,0.384,0.979,6.51e-05,2,0.788,-2.451,1,0.107,179.948,4,https://api.spotify.com/v1/tracks/5hIs4syVsZeEfnEOW2LKFI,0.303,29
358,Like Moths To Flames,Bury Your Pain,3.6700333333333335,0.00379,0.524,0.997,0.0,6,0.241,-1.394,1,0.107,129.965,4,https://api.spotify.com/v1/tracks/1JhNaEvVubRXy3wnOv10Ic,0.371,54
359,Make Them Suffer,Fireworks,4.64375,8.15e-05,0.299,0.977,1.18e-05,5,0.26,-3.674,0,0.0856,160.004,4,https://api.spotify.com/v1/tracks/5Hi09MwgvBuVlkkLg2cFs6,0.0648,26
360,Make Them Suffer,Neverbloom,6.5696,0.000521,0.257,0.986,4.05e-05,10,0.353,-3.366,0,0.199,112.452,4,https://api.spotify.com/v1/tracks/5siXcCwEv1BCbVLxXt8LoF,0.085,37
361,Make Them Suffer,Elegies,5.062433333333333,4.15e-05,0.185,0.975,6.14e-06,9,0.358,-3.134,0,0.268,159.174,4,https://api.spotify.com/v1/tracks/1fYar0xLDut5KBiZFvRKfy,0.204,33
362,Make Them Suffer,Threads,3.8666666666666667,0.000576,0.442,0.911,0.0,4,0.347,-4.531,0,0.0524,99.967,4,https://api.spotify.com/v1/tracks/00elgXEUw0DlBkANxABQ5E,0.0654,24
363,Make Them Suffer,Requiem,4.079166666666667,3.4e-05,0.438,0.942,0.0,1,0.436,-3.136,1,0.0981,120.085,4,https://api.spotify.com/v1/tracks/6XkIjYws6zaJZB4WUmiQiv,0.0692,0
364,Make Them Suffer,Blood Moon,4.175,0.000101,0.218,0.965,0.000276,11,0.144,-3.801,0,0.233,74.989,4,https://api.spotify.com/v1/tracks/5fbk2yvwGHe81Az4iRoDn8,0.231,30
365,Make Them Suffer,Ether,4.633333333333334,0.000215,0.483,0.963,0.00947,1,0.25,-4.104,1,0.0843,139.996,4,https://api.spotify.com/v1/tracks/3BAzjCcQXXULROqeP5KRJh,0.176,40
366,Make Them Suffer,Vortex (Interdimensional Spiral Hindering Inexplicable Euphoria),3.9375,5.69e-05,0.453,0.891,0.00229,9,0.17,-3.658,0,0.0402,160.052,4,https://api.spotify.com/v1/tracks/2O75ZOsfz97YX0NE1grP11,0.177,22
367,Asking Alexandria,A Lesson Never Learned,3.9128833333333333,7.06e-05,0.367,0.987,0.00841,5,0.358,-2.517,1,0.149,160.002,4,https://api.spotify.com/v1/tracks/0h41C1evXW6n96bB2GDZJS,0.109,49
368,Memphis May Fire,Gingervitus,4.153766666666667,5.04e-05,0.245,0.973,0.0,6,0.0526,-3.837,0,0.469,76.285,4,https://api.spotify.com/v1/tracks/2jXhXqOgVTNtxHyv0BgPEd,0.332,25
369,Memphis May Fire,Action/Adventure,4.2171,7.62e-05,0.196,0.964,0.0,6,0.464,-3.572,0,0.269,163.652,5,https://api.spotify.com/v1/tracks/3E0TRjDCqDiK16MskcoHR6,0.488,26
370,Memphis May Fire,Be Careful What You Wish For,3.675333333333333,3.39e-05,0.343,0.972,0.0,8,0.325,-3.654,0,0.263,170.885,4,https://api.spotify.com/v1/tracks/34aQ5raPG3DxvHFI2DAl0s,0.382,28
371,Memphis May Fire,Alive In The Lights,4.184,0.000104,0.212,0.99,0.0,6,0.35,-2.67,0,0.266,130.009,4,https://api.spotify.com/v1/tracks/7sycIQs1ScNNXmZU22jTx1,0.221,42
372,Memphis May Fire,Prove Me Right,4.15955,0.000192,0.382,0.994,0.0,8,0.344,-2.664,0,0.183,154.979,4,https://api.spotify.com/v1/tracks/0t3IA88SWvS4W7zAfxgKA4,0.368,45
373,Memphis May Fire,Vices,4.134433333333333,0.00242,0.44,0.986,0.0,6,0.299,-2.635,0,0.167,155.054,3,https://api.spotify.com/v1/tracks/1Ny4Sr987Cs8vbhPMyXnUp,0.415,47
374,Memphis May Fire,Jezebel,4.35,0.00019,0.441,0.99,0.0,8,0.394,-3.509,1,0.204,148.876,4,https://api.spotify.com/v1/tracks/1QLf2LHOcuEnMuADRq7y3J,0.276,38
375,Memphis May Fire,Red In Tooth & Claw,4.238883333333333,0.000929,0.404,0.992,0.0,1,0.364,-2.694,1,0.252,139.919,4,https://api.spotify.com/v1/tracks/5ciAXQRCheX38memllAYSf,0.299,38
376,Memphis May Fire,The Victim,3.981333333333333,0.000115,0.465,0.985,0.0,6,0.21,-2.237,0,0.137,125.021,4,https://api.spotify.com/v1/tracks/25yhTVpFSBx2FrxEuPl74Z,0.23,40
377,Memphis May Fire,The Reality,4.798883333333333,2.53e-05,0.21,0.991,1.72e-06,8,0.166,-2.343,0,0.231,139.972,4,https://api.spotify.com/v1/tracks/6rTiqutj8dpoum4n5p5HZQ,0.174,36
378,Memphis May Fire,The Sinner,4.034433333333333,1.41e-05,0.207,0.977,0.0,1,0.296,-2.583,0,0.193,128.278,4,https://api.spotify.com/v1/tracks/4SAeLRKTvdvEKUvpYIoBzT,0.42,52
379,Memphis May Fire,A Giant In a Giants World,3.2331,0.000152,0.502,0.976,9.02e-06,3,0.0559,-5.309,0,0.0993,104.95,4,https://api.spotify.com/v1/tracks/55S8eygsajAqJoD8LIC59G,0.336,25
380,Miss May I,Hey Mister,3.9273333333333333,3.36e-05,0.384,0.992,7.79e-05,10,0.565,-3.249,0,0.125,160.038,4,https://api.spotify.com/v1/tracks/3ORgbqQVR5oj2QlX1nML8l,0.0988,54
381,Miss May I,I.H.E.,3.7941166666666666,0.000101,0.353,0.902,0.0,1,0.148,-3.739,1,0.0879,169.939,4,https://api.spotify.com/v1/tracks/7cH0Xu3Gs9T4pHDQw9pQzL,0.118,23
382,Miss May I,Lost in the Grey,3.5148166666666665,2.8e-06,0.41,0.943,0.00274,10,0.239,-4.283,1,0.0989,165.012,4,https://api.spotify.com/v1/tracks/0dsRp54QSsTMLqWVcwnu1A,0.238,2
383,Miss May I,Relentless Chaos,3.4233333333333333,0.000143,0.458,0.992,0.000125,8,0.43,-4.137,1,0.13,107.469,4,https://api.spotify.com/v1/tracks/7nhVyBlhRDa1im9QZLOf9M,0.107,44
384,Miss May I,Masses Of A Dying Breed,3.9962166666666668,2.52e-05,0.375,0.961,0.000353,0,0.345,-3.004,1,0.0756,92.545,4,https://api.spotify.com/v1/tracks/3DlayBa0kc2ec1L1VNTrZK,0.239,41
385,Motionless In White,Abigail,2.882,3.03e-05,0.277,0.894,0.000609,6,0.278,-4.578,1,0.0805,92.18,4,https://api.spotify.com/v1/tracks/2R3cF8JsYY9moONAnC3TRD,0.3,0
386,Motionless In White,Devil's Night,3.94955,0.00182,0.244,0.99,0.445,11,0.0759,-2.726,0,0.209,133.408,4,https://api.spotify.com/v1/tracks/4Ilqy967hRan3HCFNDztOW,0.196,0
387,Motionless In White,Reincarnate,3.6672333333333333,0.000259,0.476,0.989,0.000142,7,0.331,-4.11,1,0.196,109.974,4,https://api.spotify.com/v1/tracks/3T5rjMa9iTLiNJbPM43Lrm,0.103,0
388,Motionless In White,To Keep From Getting Burned,3.5144333333333333,7.3e-05,0.185,0.838,8.55e-05,8,0.344,-4.322,1,0.108,90.428,4,https://api.spotify.com/v1/tracks/1nYA8lyEGFsA4KUmMBd6Yv,0.392,0
389,Motionless In White,Fatal,5.321933333333333,5.23e-06,0.212,0.878,0.794,7,0.292,-5.043,1,0.0619,109.687,4,https://api.spotify.com/v1/tracks/1r8fUpKCnt0sN2uTpjmcK0,0.206,35
390,Northlane,Transcending Dimensions,3.720666666666667,1.11e-05,0.356,0.998,0.0595,1,0.108,-2.038,1,0.298,180.08,4,https://api.spotify.com/v1/tracks/23S6Hbb5NVEt0uH7KenQEI,0.205,3
391,Northlane,Citizen,4.40835,1.4e-05,0.372,0.986,0.000111,5,0.314,-3.089,1,0.104,171.982,4,https://api.spotify.com/v1/tracks/60snjZK3lWHNRt4doPT1NR,0.387,19
392,Northlane,Refuge,5.12265,0.00133,0.465,0.978,0.0,5,0.195,-4.398,0,0.188,140.023,4,https://api.spotify.com/v1/tracks/6V5VpoRKAjcnLI1zhopFrW,0.12,18
393,Northlane,Colourwave,3.6965,1.33e-05,0.254,0.945,0.0841,11,0.399,-4.373,1,0.0636,92.955,4,https://api.spotify.com/v1/tracks/5duRav2O3YWhxC7bF1rhu2,0.294,15
394,Northlane,Quantum Flux,4.06565,0.00254,0.53,0.907,3.91e-05,8,0.1,-3.066,1,0.0589,109.997,4,https://api.spotify.com/v1/tracks/40qSFV6TIvL46ZUlsZnpih,0.264,13
395,Oceans Ate Alaska,Hansha,3.6411,0.00169,0.519,0.866,5.59e-06,4,0.499,-4.587,0,0.0515,130.006,4,https://api.spotify.com/v1/tracks/3EC4B8QG0trMZFHBbiDKVN,0.315,49
396,Oceans Ate Alaska,Covert,3.2228833333333333,0.00012,0.261,0.873,0.0406,0,0.133,-4.654,1,0.0649,104.922,4,https://api.spotify.com/v1/tracks/7FJMv80ewZoKtVoIZP29Qc,0.141,41
397,Oceans Ate Alaska,Escapist,4.324433333333333,6.72e-05,0.375,0.84,0.000889,7,0.132,-4.686,1,0.0552,115.666,4,https://api.spotify.com/v1/tracks/2T14fIRkl4TZ84fNlnOb6G,0.277,40
398,Oceans Ate Alaska,Deadweight,3.092433333333333,0.000106,0.488,0.889,0.0126,6,0.726,-4.633,0,0.0613,131.434,4,https://api.spotify.com/v1/tracks/6CN2RVQYWLQPnCKasZqO6v,0.273,36
399,Oceans Ate Alaska,Blood Brothers,3.572583333333333,2.51e-05,0.231,0.997,0.381,6,0.235,-2.605,0,0.316,144.968,4,https://api.spotify.com/v1/tracks/3kvcdQwtsgKdUsXfXeRiB5,0.147,0
400,Oceans Ate Alaska,High Horse,2.77555,4.5e-05,0.316,0.987,0.0541,6,0.355,-2.825,1,0.221,111.226,4,https://api.spotify.com/v1/tracks/4D3S6Lngb0j3nxjQLZ3a7t,0.493,0
401,Oceans Ate Alaska,Vultures and Sharks,3.5313166666666667,0.000118,0.413,0.992,0.0139,1,0.149,-2.461,1,0.284,160.074,4,https://api.spotify.com/v1/tracks/5OT3OVworwoZVoHeR1IN8h,0.198,0
402,Oceans Ate Alaska,Floorboards,3.9319,0.000292,0.578,0.993,0.000127,4,0.273,-2.691,0,0.203,121.78,4,https://api.spotify.com/v1/tracks/5P6VrjUDHR37Z7esauKFgg,0.18,0
403,Of Mice & Men,Back To Me,3.3019,0.000423,0.515,0.888,0.0,2,0.0518,-4.364,0,0.062,110.002,4,https://api.spotify.com/v1/tracks/4EFlZgUKYD55mRBfOX02Z2,0.279,55
404,Of Mice & Men,The Flood,3.1751,2.55e-05,0.263,0.947,0.00726,5,0.266,-3.985,1,0.234,112.894,1,https://api.spotify.com/v1/tracks/2w5ArUQG01dfvSxL1DsGqV,0.123,41
405,Of Mice & Men,O.G. Loko,3.3133333333333335,1.17e-05,0.502,0.98,0.000575,5,0.289,-2.865,1,0.155,140.007,4,https://api.spotify.com/v1/tracks/62TfINq6PpnteUcWsQahxV,0.295,45
406,Of Mice & Men,Let Live,4.276666666666666,4.87e-05,0.386,0.974,7.03e-05,8,0.434,-2.539,1,0.092,82.545,4,https://api.spotify.com/v1/tracks/68mQv5RUC8yKiBQxlSl0I4,0.146,44
407,Of Mice & Men,THIS ONE'S FOR YOU,3.4431,0.000361,0.27,0.971,1.15e-05,1,0.21,-3.509,0,0.11,127.319,1,https://api.spotify.com/v1/tracks/7AGdSq5R8IK8dz49l3Z8iN,0.192,43
408,Of Mice & Men,SECOND & SEBRING,3.8186666666666667,0.000892,0.273,0.973,0.0,1,0.388,-3.324,0,0.0807,133.428,4,https://api.spotify.com/v1/tracks/3bdqdxoWXP3z0KuDt0o4Cn,0.179,60
409,Of Mice & Men,Bones Exposed,4.26155,2.95e-05,0.467,0.942,0.000562,5,0.47,-4.117,1,0.055,139.952,4,https://api.spotify.com/v1/tracks/0TbbFwClRBAyURSBynegzo,0.223,52
410,"Oh, Sleeper",Hush Yael,4.481333333333334,5.62e-05,0.283,0.948,0.0,2,0.0528,-4.683,0,0.114,144.946,4,https://api.spotify.com/v1/tracks/6YdznQRWvWTAHGv5hDGkA8,0.156,37
411,"Oh, Sleeper",Dealers Of Fame,2.9593333333333334,4.03e-06,0.117,0.93,0.0,10,0.0871,-3.507,1,0.114,81.948,4,https://api.spotify.com/v1/tracks/0Ks7zjyz2zEXiDnnoO6INW,0.22,29
412,Parkway Drive,Dream Run,4.141766666666666,0.0015,0.225,0.997,0.000259,11,0.232,-3.524,0,0.314,174.435,4,https://api.spotify.com/v1/tracks/5TeolAk3EbSPxafusAbL3S,0.203,45
413,Parkway Drive,Swing,3.5288833333333334,0.000205,0.232,0.99,0.000153,1,0.307,-4.508,0,0.166,190.004,4,https://api.spotify.com/v1/tracks/7EuOA3u04bWOvNw6RZQZy7,0.413,46
414,Parkway Drive,The Slow Surrender,4.234666666666667,0.00152,0.535,0.947,0.000477,4,0.0839,-4.117,0,0.145,129.819,4,https://api.spotify.com/v1/tracks/18pix4twyWpotDwCBmdpsC,0.301,42
415,Parkway Drive,Snake Oil and Holy Water,2.8124333333333333,0.000398,0.479,0.998,6.24e-06,4,0.347,-4.766,1,0.154,100.047,4,https://api.spotify.com/v1/tracks/0kElm47dTGS02bGLU0pE0D,0.231,39
416,Parkway Drive,Wild Eyes,4.3097666666666665,0.000732,0.299,0.99,0.000405,6,0.165,-3.498,1,0.156,110.313,4,https://api.spotify.com/v1/tracks/2IXhyxZCN3ZkVPHQJXi5ij,0.197,0
417,Parkway Drive,Dark Days,4.09,0.000576,0.337,0.988,0.0,10,0.0872,-3.984,0,0.185,125.507,4,https://api.spotify.com/v1/tracks/6jEv9MO2HudrUQyDFNIa5S,0.251,0
418,Parkway Drive,Bottom Feeder,4.3349166666666665,8.43e-05,0.548,0.978,0.000509,6,0.919,-3.965,1,0.0935,121.05,4,https://api.spotify.com/v1/tracks/05Pr1DWWpeLjNE4rANibTh,0.348,0
419,Parkway Drive,Crushed,4.6037,0.00228,0.404,0.964,5.16e-06,2,0.0888,-4.569,1,0.115,84.996,4,https://api.spotify.com/v1/tracks/1pK3MvpREkprR4xUYFBCW5,0.24,0
420,Parkway Drive,Wreckage,3.3505666666666665,3.74e-05,0.38,0.942,0.000598,1,0.101,-3.949,0,0.0553,142.319,4,https://api.spotify.com/v1/tracks/0gMREA9nAh1RD7TZ6WmQA5,0.258,45
421,Parkway Drive,Deliver Me,4.23065,7.77e-05,0.29,0.868,5.15e-06,1,0.408,-4.392,1,0.0773,90.889,4,https://api.spotify.com/v1/tracks/1OuOKS43b3pRYb9d49WrBp,0.193,49
422,Parkway Drive,Alone,4.510783333333333,8.58e-05,0.337,0.923,0.000176,7,0.307,-3.769,1,0.0585,140.106,4,https://api.spotify.com/v1/tracks/4WVHavRszD52Jhhvb7OIU6,0.348,42
423,Parkway Drive,Home Is For The Heartless,4.140883333333333,0.000404,0.467,0.915,4.07e-05,6,0.0778,-4.826,0,0.0668,140.066,4,https://api.spotify.com/v1/tracks/2mvi7qtDNLuh25oOcHVEOk,0.151,47
424,Parkway Drive,Sleepwalker,4.017216666666667,0.000174,0.314,0.962,4.68e-05,10,0.093,-4.81,0,0.191,144.125,4,https://api.spotify.com/v1/tracks/0iDliJYyi0lpTvEPKUtXjw,0.298,0
425,Parkway Drive,Karma,3.81955,5.02e-05,0.314,0.937,0.00418,10,0.0901,-3.987,0,0.101,139.769,4,https://api.spotify.com/v1/tracks/6r7QPtc8YuGoOd55gKp4Jx,0.469,0
426,Parkway Drive,Deadweight,3.788866666666667,3.93e-05,0.313,0.911,0.0959,10,0.151,-3.578,0,0.111,135.122,4,https://api.spotify.com/v1/tracks/6pzNuYfmfC7uAbQYgXv6h6,0.346,0
427,Parkway Drive,Carrion,3.1254,0.000275,0.228,0.969,0.0,6,0.0999,-4.07,0,0.1,155.213,4,https://api.spotify.com/v1/tracks/6iC4yNDnwpSJ61Sz8g6EDG,0.428,0
428,Parkway Drive,Boneyards,3.2624333333333335,0.000347,0.158,0.947,7.43e-05,1,0.231,-4.006,0,0.19,194.346,4,https://api.spotify.com/v1/tracks/0TIef4jRYHONrw4BVvDGT0,0.272,48
429,Parkway Drive,Idols and Anchors,3.8037666666666667,4.41e-05,0.359,0.945,0.00084,4,0.181,-3.401,1,0.0794,157.937,4,https://api.spotify.com/v1/tracks/4kJ5xTh1TyX7ECAOfKJ9Je,0.307,50
430,Parkway Drive,Horizons,5.65,4.31e-05,0.237,0.974,0.000162,6,0.0414,-4.514,0,0.0779,109.386,4,https://api.spotify.com/v1/tracks/2i5lnmaZ9tB8pom8Br4KS5,0.102,46
431,Parkway Drive,Hollow,3.01,0.000378,0.321,0.942,1.49e-05,9,0.0908,-4.303,0,0.136,165.602,4,https://api.spotify.com/v1/tracks/7knySQZqxXZhkoFUuMckn2,0.23,41
432,Parkway Drive,Dying To Believe,3.2144166666666667,1.25e-05,0.513,0.986,0.00144,6,0.323,-3.232,1,0.14,115.0,4,https://api.spotify.com/v1/tracks/7pJoK4OQGGlTF5z7QLAFSc,0.521,41
433,Parkway Drive,Fractures,5.548533333333333,7.03e-05,0.343,0.973,0.0312,4,0.179,-3.499,0,0.0797,160.073,4,https://api.spotify.com/v1/tracks/6MWBYF4D1LuBoYQa5LeC33,0.393,40
434,Parkway Drive,Destroyer,4.789,3.2e-05,0.465,0.988,0.0114,3,0.13,-4.126,0,0.106,133.017,4,https://api.spotify.com/v1/tracks/19STBV8KgQ5TqoYbio5Ewm,0.155,48
435,Parkway Drive,Romance Is Dead,5.29845,0.000447,0.221,0.924,0.0068,6,0.389,-4.57,0,0.123,146.797,4,https://api.spotify.com/v1/tracks/6Q9XnZPl7qbvvYV3UBz6bP,0.154,48
436,Parkway Drive,Feed Them to the Pigs,2.58355,0.000122,0.299,0.968,9.15e-06,3,0.157,-4.188,1,0.119,104.555,3,https://api.spotify.com/v1/tracks/6LIbQIlw1duibkEMrvkGy9,0.447,42
437,Phinehas,I Am the Lion,4.882433333333333,0.000307,0.231,0.96,0.000321,8,0.11,-4.364,1,0.118,138.735,4,https://api.spotify.com/v1/tracks/6jb5BmBYmu3naXXDeZ62nC,0.176,38
438,Phinehas,White Livered,3.0736166666666667,1.06e-05,0.36,0.978,0.000647,11,0.344,-2.442,0,0.199,114.597,4,https://api.spotify.com/v1/tracks/6ngUmTWGAWQlCDnM2GzOso,0.324,0
439,Phinehas,Dead Choir,3.54175,8.04e-06,0.225,0.964,0.000198,8,0.231,-2.515,1,0.143,101.147,3,https://api.spotify.com/v1/tracks/1pfafAH250L6UoCIsUow78,0.268,0
